Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
736984062,"Oct 7, 2016, 9:26:38 AM",Afternoon Run,Run,,2106,4.78,,,false,,,activities/736984062.gpx,60.0,,2106.0,2082.0,4787.0,5.699999809265137,,147.43899536132812,,64.19999694824219,138.89999389648438,23.399999618530273,0.04595780000090599,,,,,,,,,382.6257019042969,,,,,,,,,,,,,,,,0.0,,,5190.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
744692234,"Oct 14, 2016, 10:20:20 PM",Morning Run,Run,,1485,3.65,,,false,,,activities/744692234.gpx,60.0,,1485.0,1478.0,3656.300048828125,8.5,,50.49729919433594,,49.900001525878906,87.5,15.800000190734863,0.019145000725984573,,,,,,,,,279.1364440917969,,,,,,,,,,,,,,,,0.0,,,3786.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1B4BC57A-D5B3-4404-8594-CB928CF71C4B.jpg
835428096,"Jan 17, 2017, 9:19:33 PM",Morning Run,Run,"Tak sempat lari jauh , go earlier next time",1138,2.44,,,false,,,activities/835428096.gpx,60.0,,1138.0,914.0,2448.699951171875,6.099999904632568,,55.35929870605469,,58.79999923706055,91.0999984741211,49.70000076293945,0.028586599975824356,,,,,,,,,198.39004516601562,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
841100389,"Jan 22, 2017, 8:56:23 PM",Morning Run,Run,,1027,2.81,,,false,,,activities/841100389.gpx,60.0,,1027.0,1022.0,2816.0,6.800000190734863,,79.83350372314453,,62.70000076293945,91.0999984741211,25.600000381469727,0.021306799724698067,,,,,,,,,230.2742919921875,,,,,,,,,,,,,,,,0.0,,,3123.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
844277817,"Jan 25, 2017, 9:32:54 PM",Morning Run,Run,,1247,3.25,,,false,,,activities/844277817.gpx,60.0,,1247.0,1244.0,3258.60009765625,6.400000095367432,,80.70449829101562,,58.099998474121094,91.5999984741211,22.899999618530273,0.2823300063610077,,,,,,,,,261.4434509277344,,,,,,,,,,,,,,,,0.0,,,3546.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
949619192,"Apr 19, 2017, 10:33:52 PM",Dsara Morning Run,Run,,1586,3.98,,,false,,,activities/949619192.gpx,60.0,,1586.0,1586.0,3984.89990234375,6.199999809265137,,66.3313980102539,,61.0,118.0,31.799999237060547,0.002509470097720623,,,,,,,,,309.8485107421875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/B3175601-B159-4690-AD0E-7B18652024B8.jpg
967266169,"May 2, 2017, 9:35:31 AM",Afternoon Run,Run,,1101,2.61,,,false,,,activities/967266169.gpx,60.0,,1101.0,1081.0,2612.39990234375,5.199999809265137,,54.58330154418945,,61.0,117.69999694824219,31.799999237060547,-0.04210690036416054,,,,,,,,,208.5635223388672,,,,,,,,,,,,,,,,0.0,,,2829.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
968771124,"May 3, 2017, 8:43:11 AM",Afternoon Run,Run,,1392,3.23,,,false,,,activities/968771124.gpx,60.0,,1392.0,1392.0,3233.300048828125,5.699999809265137,,62.476600646972656,,61.0,124.0,31.899999618530273,0.0,,,,,,,,,252.5821990966797,,,,,,,,,,,,,,,,0.0,,,3426.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
971363179,"May 4, 2017, 11:26:58 PM",Morning Run,Run,,1602,3.74,,,false,,,activities/971363179.gpx,60.0,,1602.0,1598.0,3746.5,5.800000190734863,,72.12650299072266,,55.599998474121094,116.9000015258789,33.29999923706055,0.2055249959230423,,,,,,,,,300.3311767578125,,,,,,,,,,,,,,,,0.0,,,4073.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
976029750,"May 6, 2017, 1:51:00 AM",Morning Run,Run,,1921,4.04,,,false,,,activities/976029750.gpx,60.0,,1921.0,1906.0,4042.800048828125,3.9000000953674316,,142.78500366210938,,82.4000015258789,197.8000030517578,36.20000076293945,-0.1113089993596077,,,,,,,,,328.632568359375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
